Date,Name,Rank,Points,Flag,Conference,CountryUrl,PageUrl
2004-08-30,Chile,51,1487,https://api.fifa.com/api/v3/picture/flags-sq-2/CHI,CONMEBOL,https://www.fifa.com/fifa-world-ranking/CHI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20040830
2016-12-23,Belarus,49,1463,https://api.fifa.com/api/v3/picture/flags-sq-2/BLR,UEFA,https://www.fifa.com/fifa-world-ranking/BLR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20161223
2005-03-25,Chile,51,1487,https://api.fifa.com/api/v3/picture/flags-sq-2/CHI,CONMEBOL,https://www.fifa.com/fifa-world-ranking/CHI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20050325
2005-06-24,Ghana,50,1494,https://api.fifa.com/api/v3/picture/flags-sq-2/GHA,CAF,https://www.fifa.com/fifa-world-ranking/GHA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20050624
2005-09-16,Ghana,50,1494,https://api.fifa.com/api/v3/picture/flags-sq-2/GHA,CAF,https://www.fifa.com/fifa-world-ranking/GHA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20050916
2006-03-17,Chile,51,1487,https://api.fifa.com/api/v3/picture/flags-sq-2/CHI,CONMEBOL,https://www.fifa.com/fifa-world-ranking/CHI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20060317
2009-03-27,IR Iran,48,1468,https://api.fifa.com/api/v3/picture/flags-sq-2/IRN,AFC,https://www.fifa.com/fifa-world-ranking/IRN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20090327
2010-08-13,Bulgaria,50,1498,https://api.fifa.com/api/v3/picture/flags-sq-2/BUL,UEFA,https://www.fifa.com/fifa-world-ranking/BUL,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2011-03-18,Bulgaria,48,1495,https://api.fifa.com/api/v3/picture/flags-sq-2/BUL,UEFA,https://www.fifa.com/fifa-world-ranking/BUL,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20110318
2012-03-16,Myanmar,47,1523,https://api.fifa.com/api/v3/picture/flags-sq-2/MYA,AFC,https://www.fifa.com/fifa-world-ranking/MYA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20120316
2012-06-01,Trinidad and Tobago,48,1500,https://api.fifa.com/api/v3/picture/flags-sq-2/TRI,CONCACAF,https://www.fifa.com/fifa-world-ranking/TRI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20120601
2017-09-01,Trinidad and Tobago,47,1484,https://api.fifa.com/api/v3/picture/flags-sq-2/TRI,CONCACAF,https://www.fifa.com/fifa-world-ranking/TRI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20170901
2017-06-23,Cameroon,47,1484,https://api.fifa.com/api/v3/picture/flags-sq-2/CMR,CAF,https://www.fifa.com/fifa-world-ranking/CMR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20170623
2018-03-23,Hungary,45,1527,https://api.fifa.com/api/v3/picture/flags-sq-2/HUN,UEFA,https://www.fifa.com/fifa-world-ranking/HUN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20180323
2018-12-07,Cameroon,46,1499,https://api.fifa.com/api/v3/picture/flags-sq-2/CMR,CAF,https://www.fifa.com/fifa-world-ranking/CMR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20181207
2019-12-13,Hungary,45,1526,https://api.fifa.com/api/v3/picture/flags-sq-2/HUN,UEFA,https://www.fifa.com/fifa-world-ranking/HUN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20191213
2021-06-25,Myanmar,46,1511,https://api.fifa.com/api/v3/picture/flags-sq-2/MYA,AFC,https://www.fifa.com/fifa-world-ranking/MYA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210625
2020-08-14,Romania,44,1535,https://api.fifa.com/api/v3/picture/flags-sq-2/ROU,UEFA,https://www.fifa.com/fifa-world-ranking/ROU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200814
2021-12-10,Uzbekistan,45,1524.45,https://api.fifa.com/api/v3/picture/flags-sq-2/UZB,AFC,https://www.fifa.com/fifa-world-ranking/UZB,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20211210
2022-06-17,Slovenia,45,1536.95,https://api.fifa.com/api/v3/picture/flags-sq-2/SVN,UEFA,https://www.fifa.com/fifa-world-ranking/SVN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220617
2022-12-09,Nigeria,45,1537.65,https://api.fifa.com/api/v3/picture/flags-sq-2/NGA,CAF,https://www.fifa.com/fifa-world-ranking/NGA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2022-12-09,Côte d'Ivoire,65,1379.39,https://api.fifa.com/api/v3/picture/flags-sq-2/CIV,CAF,https://www.fifa.com/fifa-world-ranking/CIV,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2015-07-10,Equatorial Guinea,55,1445,https://api.fifa.com/api/v3/picture/flags-sq-2/EQG,CAF,https://www.fifa.com/fifa-world-ranking/EQG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20150710
2014-06-20,Jordan,53,1420,https://api.fifa.com/api/v3/picture/flags-sq-2/JOR,AFC,https://www.fifa.com/fifa-world-ranking/JOR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20140620
2015-09-25,Ghana,52,1475,https://api.fifa.com/api/v3/picture/flags-sq-2/GHA,CAF,https://www.fifa.com/fifa-world-ranking/GHA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20150925
2014-12-19,Cameroon,52,1454,https://api.fifa.com/api/v3/picture/flags-sq-2/CMR,CAF,https://www.fifa.com/fifa-world-ranking/CMR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20141219
2015-03-27,Ghana,52,1458,https://api.fifa.com/api/v3/picture/flags-sq-2/GHA,CAF,https://www.fifa.com/fifa-world-ranking/GHA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20150327
2015-12-18,Belarus,51,1463,https://api.fifa.com/api/v3/picture/flags-sq-2/BLR,UEFA,https://www.fifa.com/fifa-world-ranking/BLR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20151218
2017-03-24,Croatia,52,1415,https://api.fifa.com/api/v3/picture/flags-sq-2/CRO,UEFA,https://www.fifa.com/fifa-world-ranking/CRO,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20170324
2003-10-24,Ecuador,52,1473,https://api.fifa.com/api/v3/picture/flags-sq-2/ECU,CONMEBOL,https://www.fifa.com/fifa-world-ranking/ECU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20031024
2004-03-15,Chile,51,1487,https://api.fifa.com/api/v3/picture/flags-sq-2/CHI,CONMEBOL,https://www.fifa.com/fifa-world-ranking/CHI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20040315
2004-12-20,Chile,51,1487,https://api.fifa.com/api/v3/picture/flags-sq-2/CHI,CONMEBOL,https://www.fifa.com/fifa-world-ranking/CHI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20041220
2006-05-19,Ghana,50,1494,https://api.fifa.com/api/v3/picture/flags-sq-2/GHA,CAF,https://www.fifa.com/fifa-world-ranking/GHA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20060519
2005-12-16,Uzbekistan,49,1504,https://api.fifa.com/api/v3/picture/flags-sq-2/UZB,AFC,https://www.fifa.com/fifa-world-ranking/UZB,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20051216
2007-06-15,Costa Rica,49,1498,https://api.fifa.com/api/v3/picture/flags-sq-2/CRC,CONCACAF,https://www.fifa.com/fifa-world-ranking/CRC,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20070615
2007-03-16,Uzbekistan,49,1501,https://api.fifa.com/api/v3/picture/flags-sq-2/UZB,AFC,https://www.fifa.com/fifa-world-ranking/UZB,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20070316
2006-12-22,Croatia,50,1480,https://api.fifa.com/api/v3/picture/flags-sq-2/CRO,UEFA,https://www.fifa.com/fifa-world-ranking/CRO,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20061222
2007-10-05,Croatia,50,1480,https://api.fifa.com/api/v3/picture/flags-sq-2/CRO,UEFA,https://www.fifa.com/fifa-world-ranking/CRO,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20071005
2008-03-21,Portugal,47,1521,https://api.fifa.com/api/v3/picture/flags-sq-2/POR,UEFA,https://www.fifa.com/fifa-world-ranking/POR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20080321
2007-12-21,Uzbekistan,49,1501,https://api.fifa.com/api/v3/picture/flags-sq-2/UZB,AFC,https://www.fifa.com/fifa-world-ranking/UZB,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20071221
2008-09-05,IR Iran,48,1468,https://api.fifa.com/api/v3/picture/flags-sq-2/IRN,AFC,https://www.fifa.com/fifa-world-ranking/IRN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20080905
2009-09-25,Croatia,48,1472,https://api.fifa.com/api/v3/picture/flags-sq-2/CRO,UEFA,https://www.fifa.com/fifa-world-ranking/CRO,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20090925
2009-12-18,Uzbekistan,47,1502,https://api.fifa.com/api/v3/picture/flags-sq-2/UZB,AFC,https://www.fifa.com/fifa-world-ranking/UZB,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20091218
2010-03-12,Chile,48,1481,https://api.fifa.com/api/v3/picture/flags-sq-2/CHI,CONMEBOL,https://www.fifa.com/fifa-world-ranking/CHI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100312
2010-05-28,Bulgaria,48,1513,https://api.fifa.com/api/v3/picture/flags-sq-2/BUL,UEFA,https://www.fifa.com/fifa-world-ranking/BUL,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2011-07-22,Trinidad and Tobago,48,1502,https://api.fifa.com/api/v3/picture/flags-sq-2/TRI,CONCACAF,https://www.fifa.com/fifa-world-ranking/TRI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20110722
2011-09-23,Bulgaria,49,1493,https://api.fifa.com/api/v3/picture/flags-sq-2/BUL,UEFA,https://www.fifa.com/fifa-world-ranking/BUL,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20110923
2010-11-19,Uzbekistan,48,1502,https://api.fifa.com/api/v3/picture/flags-sq-2/UZB,AFC,https://www.fifa.com/fifa-world-ranking/UZB,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20101119
2011-12-23,Myanmar,47,1523,https://api.fifa.com/api/v3/picture/flags-sq-2/MYA,AFC,https://www.fifa.com/fifa-world-ranking/MYA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20111223
2012-08-17,Portugal,46,1542,https://api.fifa.com/api/v3/picture/flags-sq-2/POR,UEFA,https://www.fifa.com/fifa-world-ranking/POR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20120817
2018-06-22,Ghana,46,1503,https://api.fifa.com/api/v3/picture/flags-sq-2/GHA,CAF,https://www.fifa.com/fifa-world-ranking/GHA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20180622
2020-06-26,Slovakia,47,1501,https://api.fifa.com/api/v3/picture/flags-sq-2/SVK,UEFA,https://www.fifa.com/fifa-world-ranking/SVK,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200626
2020-03-27,Papua New Guinea,46,1504,https://api.fifa.com/api/v3/picture/flags-sq-2/PNG,OFC,https://www.fifa.com/fifa-world-ranking/PNG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200327
2021-04-16,Slovakia,46,1510.52,https://api.fifa.com/api/v3/picture/flags-sq-2/SVK,UEFA,https://www.fifa.com/fifa-world-ranking/SVK,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210416
2020-12-18,Papua New Guinea,46,1504,https://api.fifa.com/api/v3/picture/flags-sq-2/PNG,OFC,https://www.fifa.com/fifa-world-ranking/PNG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20201218
2021-08-20,Slovakia,45,1515.99,https://api.fifa.com/api/v3/picture/flags-sq-2/SVK,UEFA,https://www.fifa.com/fifa-world-ranking/SVK,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210820
2022-10-13,Hungary,44,1543.19,https://api.fifa.com/api/v3/picture/flags-sq-2/HUN,UEFA,https://www.fifa.com/fifa-world-ranking/HUN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221013
2014-09-19,Equatorial Guinea,55,1425,https://api.fifa.com/api/v3/picture/flags-sq-2/EQG,CAF,https://www.fifa.com/fifa-world-ranking/EQG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20140919
2013-12-13,Equatorial Guinea,51,1429,https://api.fifa.com/api/v3/picture/flags-sq-2/EQG,CAF,https://www.fifa.com/fifa-world-ranking/EQG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20131213
2014-03-28,India,51,1431,https://api.fifa.com/api/v3/picture/flags-sq-2/IND,AFC,https://www.fifa.com/fifa-world-ranking/IND,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20140328
2003-07-16,Morocco,52,1462,https://api.fifa.com/api/v3/picture/flags-sq-2/MAR,CAF,https://www.fifa.com/fifa-world-ranking/MAR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20030716
2004-06-07,Chile,51,1487,https://api.fifa.com/api/v3/picture/flags-sq-2/CHI,CONMEBOL,https://www.fifa.com/fifa-world-ranking/CHI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20040607
2005-06-24,Chile,51,1487,https://api.fifa.com/api/v3/picture/flags-sq-2/CHI,CONMEBOL,https://www.fifa.com/fifa-world-ranking/CHI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20050624
2006-03-17,Ecuador,52,1463,https://api.fifa.com/api/v3/picture/flags-sq-2/ECU,CONMEBOL,https://www.fifa.com/fifa-world-ranking/ECU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20060317
2006-09-15,Croatia,50,1493,https://api.fifa.com/api/v3/picture/flags-sq-2/CRO,UEFA,https://www.fifa.com/fifa-world-ranking/CRO,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20060915
2012-12-07,Trinidad and Tobago,48,1500,https://api.fifa.com/api/v3/picture/flags-sq-2/TRI,CONCACAF,https://www.fifa.com/fifa-world-ranking/TRI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20121207
2013-03-22,Myanmar,46,1536,https://api.fifa.com/api/v3/picture/flags-sq-2/MYA,AFC,https://www.fifa.com/fifa-world-ranking/MYA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20130322
2018-09-28,Slovakia,46,1514,https://api.fifa.com/api/v3/picture/flags-sq-2/SVK,UEFA,https://www.fifa.com/fifa-world-ranking/SVK,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20180928
2019-07-12,Slovakia,47,1500,https://api.fifa.com/api/v3/picture/flags-sq-2/SVK,UEFA,https://www.fifa.com/fifa-world-ranking/SVK,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20190712
2019-03-29,Cameroon,46,1499,https://api.fifa.com/api/v3/picture/flags-sq-2/CMR,CAF,https://www.fifa.com/fifa-world-ranking/CMR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20190329
2019-09-27,Cameroon,46,1514,https://api.fifa.com/api/v3/picture/flags-sq-2/CMR,CAF,https://www.fifa.com/fifa-world-ranking/CMR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20190927
2022-03-25,Northern Ireland,46,1523.28,https://api.fifa.com/api/v3/picture/flags-sq-2/NIR,UEFA,https://www.fifa.com/fifa-world-ranking/NIR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220325
2022-12-09,Slovakia,46,1531.48,https://api.fifa.com/api/v3/picture/flags-sq-2/SVK,UEFA,https://www.fifa.com/fifa-world-ranking/SVK,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2022-08-05,Nigeria,46,1535.09,https://api.fifa.com/api/v3/picture/flags-sq-2/NGA,CAF,https://www.fifa.com/fifa-world-ranking/NGA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220805
2013-06-21,Slovenia,59,1382,https://api.fifa.com/api/v3/picture/flags-sq-2/SVN,UEFA,https://www.fifa.com/fifa-world-ranking/SVN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20130621
2013-08-02,Northern Ireland,54,1416,https://api.fifa.com/api/v3/picture/flags-sq-2/NIR,UEFA,https://www.fifa.com/fifa-world-ranking/NIR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20130802
2015-03-27,Cameroon,53,1455,https://api.fifa.com/api/v3/picture/flags-sq-2/CMR,CAF,https://www.fifa.com/fifa-world-ranking/CMR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20150327
2015-12-18,Paraguay,52,1459,https://api.fifa.com/api/v3/picture/flags-sq-2/PAR,CONMEBOL,https://www.fifa.com/fifa-world-ranking/PAR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20151218
2016-03-25,South Africa,54,1431,https://api.fifa.com/api/v3/picture/flags-sq-2/RSA,CAF,https://www.fifa.com/fifa-world-ranking/RSA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20160325
2016-08-26,Croatia,53,1427,https://api.fifa.com/api/v3/picture/flags-sq-2/CRO,UEFA,https://www.fifa.com/fifa-world-ranking/CRO,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20160826
2003-08-29,Morocco,52,1462,https://api.fifa.com/api/v3/picture/flags-sq-2/MAR,CAF,https://www.fifa.com/fifa-world-ranking/MAR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20030829
2003-12-15,Morocco,53,1462,https://api.fifa.com/api/v3/picture/flags-sq-2/MAR,CAF,https://www.fifa.com/fifa-world-ranking/MAR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20031215
2016-06-24,South Africa,52,1442,https://api.fifa.com/api/v3/picture/flags-sq-2/RSA,CAF,https://www.fifa.com/fifa-world-ranking/RSA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20160624
2003-10-24,Morocco,53,1462,https://api.fifa.com/api/v3/picture/flags-sq-2/MAR,CAF,https://www.fifa.com/fifa-world-ranking/MAR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20031024
2004-08-30,Ecuador,52,1473,https://api.fifa.com/api/v3/picture/flags-sq-2/ECU,CONMEBOL,https://www.fifa.com/fifa-world-ranking/ECU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20040830
2016-12-23,Equatorial Guinea,50,1446,https://api.fifa.com/api/v3/picture/flags-sq-2/EQG,CAF,https://www.fifa.com/fifa-world-ranking/EQG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20161223
2005-03-25,Ecuador,52,1473,https://api.fifa.com/api/v3/picture/flags-sq-2/ECU,CONMEBOL,https://www.fifa.com/fifa-world-ranking/ECU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20050325
2004-12-20,Ecuador,52,1473,https://api.fifa.com/api/v3/picture/flags-sq-2/ECU,CONMEBOL,https://www.fifa.com/fifa-world-ranking/ECU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20041220
2005-09-16,Chile,51,1487,https://api.fifa.com/api/v3/picture/flags-sq-2/CHI,CONMEBOL,https://www.fifa.com/fifa-world-ranking/CHI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20050916
2006-05-19,Chile,51,1487,https://api.fifa.com/api/v3/picture/flags-sq-2/CHI,CONMEBOL,https://www.fifa.com/fifa-world-ranking/CHI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20060519
2007-03-16,Costa Rica,50,1498,https://api.fifa.com/api/v3/picture/flags-sq-2/CRC,CONCACAF,https://www.fifa.com/fifa-world-ranking/CRC,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20070316
2006-12-22,Wales,51,1470,https://api.fifa.com/api/v3/picture/flags-sq-2/WAL,UEFA,https://www.fifa.com/fifa-world-ranking/WAL,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20061222
2007-10-05,Greece,51,1473,https://api.fifa.com/api/v3/picture/flags-sq-2/GRE,UEFA,https://www.fifa.com/fifa-world-ranking/GRE,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20071005
2007-12-21,Croatia,50,1481,https://api.fifa.com/api/v3/picture/flags-sq-2/CRO,UEFA,https://www.fifa.com/fifa-world-ranking/CRO,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20071221
2008-06-06,Ecuador,50,1463,https://api.fifa.com/api/v3/picture/flags-sq-2/ECU,CONMEBOL,https://www.fifa.com/fifa-world-ranking/ECU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20080606
2008-12-19,Wales,49,1464,https://api.fifa.com/api/v3/picture/flags-sq-2/WAL,UEFA,https://www.fifa.com/fifa-world-ranking/WAL,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20081219
2009-09-25,IR Iran,49,1459,https://api.fifa.com/api/v3/picture/flags-sq-2/IRN,AFC,https://www.fifa.com/fifa-world-ranking/IRN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20090925
2009-06-26,Wales,50,1467,https://api.fifa.com/api/v3/picture/flags-sq-2/WAL,UEFA,https://www.fifa.com/fifa-world-ranking/WAL,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20090626
2009-03-27,Wales,49,1467,https://api.fifa.com/api/v3/picture/flags-sq-2/WAL,UEFA,https://www.fifa.com/fifa-world-ranking/WAL,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20090327
2009-12-18,Chile,48,1475,https://api.fifa.com/api/v3/picture/flags-sq-2/CHI,CONMEBOL,https://www.fifa.com/fifa-world-ranking/CHI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20091218
2010-05-28,Uzbekistan,49,1502,https://api.fifa.com/api/v3/picture/flags-sq-2/UZB,AFC,https://www.fifa.com/fifa-world-ranking/UZB,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2011-09-23,Ecuador,50,1484,https://api.fifa.com/api/v3/picture/flags-sq-2/ECU,CONMEBOL,https://www.fifa.com/fifa-world-ranking/ECU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20110923
2010-08-13,Chile,51,1481,https://api.fifa.com/api/v3/picture/flags-sq-2/CHI,CONMEBOL,https://www.fifa.com/fifa-world-ranking/CHI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2011-03-18,Ghana,49,1488,https://api.fifa.com/api/v3/picture/flags-sq-2/GHA,CAF,https://www.fifa.com/fifa-world-ranking/GHA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20110318
2011-12-23,Trinidad and Tobago,48,1500,https://api.fifa.com/api/v3/picture/flags-sq-2/TRI,CONCACAF,https://www.fifa.com/fifa-world-ranking/TRI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20111223
2012-03-16,Trinidad and Tobago,48,1500,https://api.fifa.com/api/v3/picture/flags-sq-2/TRI,CONCACAF,https://www.fifa.com/fifa-world-ranking/TRI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20120316
2012-06-01,Papua New Guinea,49,1476,https://api.fifa.com/api/v3/picture/flags-sq-2/PNG,OFC,https://www.fifa.com/fifa-world-ranking/PNG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20120601
2017-06-23,Papua New Guinea,49,1473,https://api.fifa.com/api/v3/picture/flags-sq-2/PNG,OFC,https://www.fifa.com/fifa-world-ranking/PNG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20170623
2018-03-23,Ghana,46,1503,https://api.fifa.com/api/v3/picture/flags-sq-2/GHA,CAF,https://www.fifa.com/fifa-world-ranking/GHA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20180323
2017-12-15,Ghana,46,1499,https://api.fifa.com/api/v3/picture/flags-sq-2/GHA,CAF,https://www.fifa.com/fifa-world-ranking/GHA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20171215
2018-12-07,Paraguay,47,1494,https://api.fifa.com/api/v3/picture/flags-sq-2/PAR,CONMEBOL,https://www.fifa.com/fifa-world-ranking/PAR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20181207
2019-12-13,Papua New Guinea,46,1504,https://api.fifa.com/api/v3/picture/flags-sq-2/PNG,OFC,https://www.fifa.com/fifa-world-ranking/PNG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20191213
2020-06-26,Paraguay,48,1490,https://api.fifa.com/api/v3/picture/flags-sq-2/PAR,CONMEBOL,https://www.fifa.com/fifa-world-ranking/PAR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200626
2021-04-16,Papua New Guinea,47,1504,https://api.fifa.com/api/v3/picture/flags-sq-2/PNG,OFC,https://www.fifa.com/fifa-world-ranking/PNG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210416
2021-06-25,Papua New Guinea,47,1504,https://api.fifa.com/api/v3/picture/flags-sq-2/PNG,OFC,https://www.fifa.com/fifa-world-ranking/PNG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20210625
2020-08-14,Myanmar,45,1511,https://api.fifa.com/api/v3/picture/flags-sq-2/MYA,AFC,https://www.fifa.com/fifa-world-ranking/MYA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20200814
2021-12-10,Northern Ireland,46,1523.28,https://api.fifa.com/api/v3/picture/flags-sq-2/NIR,UEFA,https://www.fifa.com/fifa-world-ranking/NIR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20211210
2022-06-17,Uzbekistan,46,1518.18,https://api.fifa.com/api/v3/picture/flags-sq-2/UZB,AFC,https://www.fifa.com/fifa-world-ranking/UZB,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20220617
2022-10-13,Nigeria,45,1537.65,https://api.fifa.com/api/v3/picture/flags-sq-2/NGA,CAF,https://www.fifa.com/fifa-world-ranking/NGA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221013
2022-12-09,Ecuador,66,1377.86,https://api.fifa.com/api/v3/picture/flags-sq-2/ECU,CONMEBOL,https://www.fifa.com/fifa-world-ranking/ECU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20221209
2015-07-10,India,56,1425,https://api.fifa.com/api/v3/picture/flags-sq-2/IND,AFC,https://www.fifa.com/fifa-world-ranking/IND,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20150710
2013-12-13,Jordan,52,1415,https://api.fifa.com/api/v3/picture/flags-sq-2/JOR,AFC,https://www.fifa.com/fifa-world-ranking/JOR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20131213
